"ID","Crop_Damage"
"F00082438","0"
"F00082440","0"
"F00082441","0"
"F00082443","0"
"F00082446","0"
"F00082447","0"
"F00082448","0"
"F00082449","0"
"F00082451","0"
"F00082455","0"
"F00082456","0"
"F00082458","0"
"F00082460","0"
"F00082461","0"
"F00082464","0"
"F00082465","0"
"F00082466","0"
"F00082467","0"
"F00082470","0"
"F00082477","0"
"F00082478","0"
"F00082479","0"
"F00082480","0"
"F00082485","0"
"F00082486","0"
"F00082488","0"
"F00082489","0"
"F00082490","0"
"F00082492","0"
"F00082493","0"
"F00082496","0"
"F00082502","0"
"F00082503","0"
"F00082508","0"
"F00082513","0"
"F00082515","0"
"F00082516","0"
"F00082521","0"
"F00082524","0"
"F00082527","0"
"F00082528","0"
"F00082532","0"
"F00082534","0"
"F00082537","0"
"F00082542","0"
"F00082544","0"
"F00082545","0"
"F00082548","0"
"F00082550","0"
"F00082551","0"
"F00082556","0"
"F00082557","0"
"F00082558","0"
"F00082559","0"
"F00082560","0"
"F00082561","0"
"F00082562","0"
"F00082563","0"
"F00082564","0"
"F00082565","0"
"F00082568","0"
"F00082572","0"
"F00082573","0"
"F00082579","0"
"F00082591","0"
"F00082592","0"
"F00082601","0"
"F00082603","0"
"F00082605","0"
"F00082607","0"
"F00082614","0"
"F00082618","0"
"F00082621","0"
"F00082624","0"
"F00082625","0"
"F00082626","0"
"F00082629","0"
"F00082630","0"
"F00082631","0"
"F00082633","0"
"F00082637","0"
"F00082644","0"
"F00082645","0"
"F00082647","0"
"F00082648","0"
"F00082649","0"
"F00082650","0"
"F00082651","0"
"F00082654","0"
"F00082655","0"
"F00082656","0"
"F00082659","0"
"F00082661","0"
"F00082665","0"
"F00082671","0"
"F00082673","0"
"F00082674","0"
"F00082679","0"
"F00082687","0"
"F00082688","0"
"F00082689","0"
"F00082690","0"
"F00082695","0"
"F00082696","0"
"F00082698","0"
"F00082707","0"
"F00082710","0"
"F00082712","0"
"F00082715","0"
"F00082718","0"
"F00082720","0"
"F00082723","0"
"F00082724","0"
"F00082725","0"
"F00082729","0"
"F00082731","0"
"F00082735","0"
"F00082736","0"
"F00082737","0"
"F00082743","0"
"F00082747","0"
"F00082748","0"
"F00082749","0"
"F00082750","0"
"F00082751","0"
"F00082752","0"
"F00082761","0"
"F00082764","0"
"F00082768","0"
"F00082769","0"
"F00082772","0"
"F00082773","0"
"F00082776","0"
"F00082778","0"
"F00082780","0"
"F00082781","0"
"F00082784","0"
"F00082786","0"
"F00082793","0"
"F00082795","0"
"F00082800","0"
"F00082801","0"
"F00082802","0"
"F00082811","0"
"F00082812","0"
"F00082815","0"
"F00082816","0"
"F00082821","0"
"F00082822","0"
"F00082823","0"
"F00082824","0"
"F00082826","0"
"F00082829","0"
"F00082831","0"
"F00082832","0"
"F00082833","0"
"F00082834","0"
"F00082836","0"
"F00082837","0"
"F00082838","0"
"F00082842","0"
"F00082845","0"
"F00082846","0"
"F00082847","0"
"F00082849","0"
"F00082850","0"
"F00082851","0"
"F00082853","0"
"F00082855","0"
"F00082856","0"
"F00082859","0"
"F00082861","0"
"F00082865","0"
"F00082867","0"
"F00082870","0"
"F00082871","0"
"F00082873","0"
"F00082874","0"
"F00082876","0"
"F00082877","0"
"F00082878","0"
"F00082882","0"
"F00082883","0"
"F00082892","0"
"F00082895","0"
"F00082896","0"
"F00082897","0"
"F00082898","0"
"F00082899","0"
"F00082900","0"
"F00082905","0"
"F00082906","0"
"F00082911","0"
"F00082914","0"
"F00082916","0"
"F00082919","0"
"F00082923","0"
"F00082925","0"
"F00082927","0"
"F00082934","0"
"F00082935","0"
"F00082938","0"
"F00082939","0"
"F00082940","0"
"F00082945","0"
"F00082948","0"
"F00082949","0"
"F00082952","0"
"F00082956","0"
"F00082960","0"
"F00082961","0"
"F00082965","0"
"F00082967","0"
"F00082968","0"
"F00082969","0"
"F00082972","0"
"F00082975","0"
"F00082979","0"
"F00082980","0"
"F00082981","0"
"F00082983","0"
"F00082986","0"
"F00082990","0"
"F00082992","0"
"F00082994","0"
"F00082995","0"
"F00083005","0"
"F00083009","0"
"F00083010","0"
"F00083012","0"
"F00083013","0"
"F00083015","0"
"F00083016","0"
"F00083020","0"
"F00083021","0"
"F00083028","0"
"F00083031","0"
"F00083033","0"
"F00083035","0"
"F00083042","0"
"F00083045","0"
"F00083047","0"
"F00083051","0"
"F00083054","0"
"F00083057","0"
"F00083058","0"
"F00083060","0"
"F00083063","0"
"F00083070","0"
"F00083071","0"
"F00083072","0"
"F00083073","0"
"F00083074","0"
"F00083075","0"
"F00083079","0"
"F00083081","0"
"F00083083","0"
"F00083084","0"
"F00083085","0"
"F00083086","0"
"F00083094","0"
"F00083095","0"
"F00083098","0"
"F00083100","0"
"F00083101","0"
"F00083103","0"
"F00083104","0"
"F00083105","0"
"F00083106","0"
"F00083108","0"
"F00083109","0"
"F00083110","0"
"F00083116","0"
"F00083118","0"
"F00083119","0"
"F00083125","0"
"F00083128","0"
"F00083129","0"
"F00083130","0"
"F00083131","0"
"F00083132","0"
"F00083133","0"
"F00083134","0"
"F00083136","0"
"F00083137","0"
"F00083139","0"
"F00083141","0"
"F00083144","0"
"F00083145","0"
"F00083147","0"
"F00083149","0"
"F00083151","0"
"F00083152","0"
"F00083153","0"
"F00083154","0"
"F00083155","0"
"F00083156","0"
"F00083159","0"
"F00083160","0"
"F00083161","0"
"F00083164","0"
"F00083165","0"
"F00083168","0"
"F00083169","0"
"F00083170","0"
"F00083173","0"
"F00083174","0"
"F00083176","0"
"F00083178","0"
"F00083180","0"
"F00083183","0"
"F00083184","0"
"F00083187","0"
"F00083196","0"
"F00083197","0"
"F00083198","0"
"F00083207","0"
"F00083208","0"
"F00083214","0"
"F00083216","0"
"F00083221","0"
"F00083229","0"
"F00083230","0"
"F00083237","0"
"F00083238","0"
"F00083239","0"
"F00083241","0"
"F00083243","0"
"F00083244","0"
"F00083245","0"
"F00083247","0"
"F00083248","0"
"F00083249","0"
"F00083252","0"
"F00083255","0"
"F00083259","0"
"F00083265","0"
"F00083267","0"
"F00083272","0"
"F00083273","0"
"F00083278","0"
"F00083279","0"
"F00083280","0"
"F00083285","0"
"F00083292","0"
"F00083294","0"
"F00083295","0"
"F00083297","0"
"F00083298","0"
"F00083301","0"
"F00083302","0"
"F00083305","0"
"F00083308","0"
"F00083310","0"
"F00083312","0"
"F00083321","0"
"F00083327","0"
"F00083329","0"
"F00083331","0"
"F00083333","0"
"F00083335","0"
"F00083336","0"
"F00083337","0"
"F00083339","0"
"F00083340","0"
"F00083341","0"
"F00083344","0"
"F00083345","0"
"F00083349","0"
"F00083350","0"
"F00083353","0"
"F00083354","0"
"F00083357","0"
"F00083358","0"
"F00083369","0"
"F00083376","0"
"F00083377","0"
"F00083384","0"
"F00083388","0"
"F00083408","0"
"F00083409","0"
"F00083410","0"
"F00083411","0"
"F00083412","0"
"F00083420","0"
"F00083421","0"
"F00083422","0"
"F00083426","0"
"F00083428","0"
"F00083431","0"
"F00083432","0"
"F00083433","0"
"F00083434","0"
"F00083440","0"
"F00083444","0"
"F00083445","0"
"F00083446","0"
"F00083448","0"
"F00083449","0"
"F00083450","0"
"F00083451","0"
"F00083455","0"
"F00083456","0"
"F00083457","0"
"F00083458","0"
"F00083463","0"
"F00083466","0"
"F00083471","0"
"F00083477","0"
"F00083479","0"
"F00083480","0"
"F00083488","0"
"F00083489","0"
"F00083492","0"
"F00083496","0"
"F00083497","0"
"F00083498","0"
"F00083501","0"
"F00083507","0"
"F00083511","0"
"F00083512","0"
"F00083513","0"
"F00083516","0"
"F00083519","0"
"F00083522","0"
"F00083523","0"
"F00083529","0"
"F00083531","0"
"F00083534","0"
"F00083535","0"
"F00083545","0"
"F00083547","0"
"F00083548","0"
"F00083549","0"
"F00083551","0"
"F00083552","0"
"F00083553","0"
"F00083556","0"
"F00083559","0"
"F00083560","0"
"F00083562","0"
"F00083565","0"
"F00083567","0"
"F00083568","0"
"F00083572","0"
"F00083574","0"
"F00083575","0"
"F00083576","0"
"F00083579","0"
"F00083580","0"
"F00083581","0"
"F00083584","0"
"F00083589","0"
"F00083591","0"
"F00083592","0"
"F00083595","0"
"F00083596","0"
"F00083597","0"
"F00083598","0"
"F00083600","0"
"F00083606","0"
"F00083608","0"
"F00083610","0"
"F00083614","0"
"F00083617","0"
"F00083620","0"
"F00083621","0"
"F00083628","0"
"F00083635","0"
"F00083636","0"
"F00083639","0"
"F00083640","0"
"F00083642","0"
"F00083643","0"
"F00083647","0"
"F00083648","0"
"F00083649","0"
"F00083654","0"
"F00083655","0"
"F00083656","0"
"F00083657","0"
"F00083660","0"
"F00083663","0"
"F00083665","0"
"F00083666","0"
"F00083667","0"
"F00083672","0"
"F00083673","0"
"F00083675","0"
"F00083676","0"
"F00083677","0"
"F00083678","0"
"F00083680","0"
"F00083681","0"
"F00083687","0"
"F00083691","0"
"F00083700","0"
"F00083701","0"
"F00083708","0"
"F00083711","0"
"F00083712","0"
"F00083713","0"
"F00083714","0"
"F00083719","0"
"F00083720","0"
"F00083721","0"
"F00083723","0"
"F00083726","0"
"F00083730","0"
"F00083731","0"
"F00083732","0"
"F00083735","0"
"F00083736","0"
"F00083737","0"
"F00083739","0"
"F00083741","0"
"F00083742","0"
"F00083744","0"
"F00083745","0"
"F00083748","0"
"F00083751","0"
"F00083752","0"
"F00083758","0"
"F00083764","0"
"F00083770","0"
"F00083776","0"
"F00083781","0"
"F00083785","0"
"F00083791","0"
"F00083793","0"
"F00083797","0"
"F00083800","0"
"F00083804","0"
"F00083809","0"
"F00083813","0"
"F00083814","0"
"F00083815","0"
"F00083816","0"
"F00083817","0"
"F00083820","0"
"F00083821","0"
"F00083822","0"
"F00083823","0"
"F00083824","0"
"F00083826","0"
"F00083827","0"
"F00083834","0"
"F00083835","0"
"F00083837","0"
"F00083840","0"
"F00083845","0"
"F00083846","0"
"F00083848","0"
"F00083852","0"
"F00083853","0"
"F00083854","0"
"F00083856","0"
"F00083858","0"
"F00083864","0"
"F00083867","0"
"F00083868","0"
"F00083873","0"
"F00083876","0"
"F00083877","0"
"F00083878","0"
"F00083882","0"
"F00083883","0"
"F00083887","0"
"F00083888","0"
"F00083892","0"
"F00083894","0"
"F00083895","0"
"F00083897","0"
"F00083899","0"
"F00083900","0"
"F00083904","0"
"F00083907","0"
"F00083909","0"
"F00083910","0"
"F00083913","0"
"F00083914","0"
"F00083918","0"
"F00083922","0"
"F00083924","0"
"F00083931","0"
"F00083932","0"
"F00083935","0"
"F00083937","0"
"F00083939","0"
"F00083940","0"
"F00083942","0"
"F00083943","0"
"F00083945","0"
"F00083947","0"
"F00083948","0"
"F00083951","0"
"F00083954","0"
"F00083957","0"
"F00083959","0"
"F00083960","0"
"F00083963","0"
"F00083967","0"
"F00083970","0"
"F00083971","0"
"F00083972","0"
"F00083974","0"
"F00083977","0"
"F00083979","0"
"F00083980","0"
"F00083981","0"
"F00083983","0"
"F00083989","0"
"F00083991","0"
"F00083992","0"
"F00083994","0"
"F00083995","0"
"F00083997","0"
"F00084000","0"
"F00084001","0"
"F00084005","0"
"F00084014","0"
"F00084015","0"
"F00084016","0"
"F00084018","0"
"F00084019","0"
"F00084023","0"
"F00084024","0"
"F00084027","0"
"F00084028","0"
"F00084029","0"
"F00084033","0"
"F00084039","0"
"F00084041","0"
"F00084042","0"
"F00084045","0"
"F00084046","0"
"F00084048","0"
"F00084049","0"
"F00084050","0"
"F00084052","0"
"F00084053","0"
"F00084056","0"
"F00084060","0"
"F00084062","0"
"F00084064","0"
"F00084067","0"
"F00084069","0"
"F00084070","0"
"F00084072","0"
"F00084077","0"
"F00084078","0"
"F00084079","0"
"F00084081","0"
"F00084085","0"
"F00084086","0"
"F00084088","0"
"F00084091","0"
"F00084093","0"
"F00084097","0"
"F00084103","0"
"F00084104","0"
"F00084105","0"
"F00084107","0"
"F00084108","0"
"F00084112","0"
"F00084115","0"
"F00084116","0"
"F00084117","0"
"F00084127","0"
"F00084128","0"
"F00084129","0"
"F00084130","0"
"F00084133","0"
"F00084135","0"
"F00084141","0"
"F00084142","0"
"F00084152","0"
"F00084154","0"
"F00084156","0"
"F00084157","0"
"F00084159","0"
"F00084161","0"
"F00084163","0"
"F00084165","0"
"F00084169","0"
"F00084171","0"
"F00084173","0"
"F00084174","0"
"F00084175","0"
"F00084178","0"
"F00084180","0"
"F00084183","0"
"F00084186","0"
"F00084188","0"
"F00084194","0"
"F00084195","0"
"F00084198","0"
"F00084202","0"
"F00084203","0"
"F00084206","0"
"F00084207","0"
"F00084212","0"
"F00084216","0"
"F00084217","0"
"F00084218","0"
"F00084222","0"
"F00084223","0"
"F00084227","0"
"F00084229","0"
"F00084231","1"
"F00084233","1"
"F00084234","1"
"F00084239","1"
"F00084240","1"
"F00084243","1"
"F00084244","1"
"F00084247","1"
"F00084248","1"
"F00084252","1"
"F00084253","1"
"F00084255","1"
"F00084261","0"
"F00084262","0"
"F00084263","0"
"F00084265","0"
"F00084267","0"
"F00084268","0"
"F00084269","0"
"F00084274","0"
"F00084276","0"
"F00084277","0"
"F00084278","0"
"F00084283","0"
"F00084286","0"
"F00084291","0"
"F00084292","0"
"F00084293","0"
"F00084294","0"
"F00084298","0"
"F00084300","0"
"F00084303","0"
"F00084305","0"
"F00084306","0"
"F00084309","0"
"F00084311","0"
"F00084314","0"
"F00084317","0"
"F00084319","0"
"F00084320","0"
"F00084325","0"
"F00084327","0"
"F00084328","0"
"F00084330","0"
"F00084334","0"
"F00084335","0"
"F00084338","0"
"F00084339","0"
"F00084342","0"
"F00084344","0"
"F00084345","0"
"F00084346","0"
"F00084353","0"
"F00084355","0"
"F00084356","0"
"F00084362","0"
"F00084365","0"
"F00084367","0"
"F00084373","0"
"F00084376","0"
"F00084380","0"
"F00084383","0"
"F00084384","0"
"F00084385","0"
"F00084386","0"
"F00084389","0"
"F00084390","0"
"F00084394","0"
"F00084397","0"
"F00084403","0"
"F00084404","0"
"F00084406","0"
"F00084407","0"
"F00084412","0"
"F00084413","0"
"F00084420","0"
"F00084424","0"
"F00084426","0"
"F00084427","0"
"F00084433","0"
"F00084435","0"
"F00084436","0"
"F00084438","0"
"F00084441","0"
"F00084446","0"
"F00084447","0"
"F00084448","0"
"F00084452","0"
"F00084455","0"
"F00084459","0"
"F00084461","0"
"F00084467","0"
"F00084470","0"
"F00084471","0"
"F00084472","0"
"F00084475","0"
"F00084476","0"
"F00084477","0"
"F00084490","0"
"F00084492","0"
"F00084494","0"
"F00084495","0"
"F00084500","0"
"F00084502","0"
"F00084504","0"
"F00084506","0"
"F00084508","0"
"F00084509","0"
"F00084513","0"
"F00084514","0"
"F00084515","0"
"F00084518","0"
"F00084526","0"
"F00084529","0"
"F00084532","0"
"F00084535","0"
"F00084541","0"
"F00084542","0"
"F00084545","0"
"F00084546","0"
"F00084552","0"
"F00084553","0"
"F00084554","0"
"F00084556","0"
"F00084557","0"
"F00084558","0"
"F00084559","0"
"F00084561","0"
"F00084562","0"
"F00084563","0"
"F00084564","0"
"F00084565","0"
"F00084566","0"
"F00084571","0"
"F00084574","0"
"F00084578","0"
"F00084579","0"
"F00084580","0"
"F00084583","0"
"F00084584","0"
"F00084585","0"
"F00084586","0"
"F00084587","0"
"F00084588","0"
"F00084590","0"
"F00084591","0"
"F00084594","0"
"F00084596","0"
"F00084602","0"
"F00084603","0"
"F00084604","0"
"F00084606","0"
"F00084612","0"
"F00084614","0"
"F00084618","0"
"F00084619","0"
"F00084624","0"
"F00084626","0"
"F00084627","0"
"F00084632","0"
"F00084634","0"
"F00084638","0"
"F00084639","0"
"F00084640","0"
"F00084642","0"
"F00084643","0"
"F00084647","0"
"F00084649","0"
"F00084650","0"
"F00084656","0"
"F00084660","0"
"F00084661","1"
"F00084663","0"
"F00084664","0"
"F00084665","0"
"F00084669","0"
"F00084670","0"
"F00084673","0"
"F00084674","0"
"F00084682","0"
"F00084683","0"
"F00084684","1"
"F00084685","0"
"F00084686","0"
"F00084689","0"
"F00084691","0"
"F00084696","0"
"F00084698","0"
"F00084707","1"
"F00084710","0"
"F00084712","0"
"F00084713","1"
"F00084714","0"
"F00084715","0"
"F00084718","0"
"F00084721","0"
"F00084722","0"
"F00084726","0"
"F00084728","1"
"F00084729","0"
"F00084731","1"
"F00084732","1"
"F00084733","0"
"F00084735","1"
"F00084736","0"
"F00084737","0"
"F00084739","0"
"F00084744","0"
"F00084745","0"
"F00084746","1"
"F00084748","1"
"F00084750","1"
"F00084753","1"
"F00084755","1"
"F00084756","0"
"F00084758","1"
"F00084760","0"
"F00084762","0"
"F00084763","1"
"F00084767","0"
"F00084770","0"
"F00084771","1"
"F00084776","1"
"F00084778","1"
"F00084781","0"
"F00084785","0"
"F00084789","1"
"F00084791","1"
"F00084792","0"
"F00084795","0"
"F00084798","0"
"F00084801","0"
"F00084806","1"
"F00084807","0"
"F00084808","0"
"F00084815","1"
"F00084816","0"
"F00084819","0"
"F00084821","0"
"F00084822","1"
"F00084825","1"
"F00084829","0"
"F00084830","1"
"F00084831","1"
"F00084832","0"
"F00084836","0"
"F00084838","0"
"F00084841","0"
"F00084842","0"
"F00084843","0"
"F00084844","0"
"F00084845","0"
"F00084849","0"
"F00084851","0"
"F00084858","0"
"F00084860","0"
"F00084861","0"
"F00084862","0"
"F00084863","0"
"F00084866","0"
"F00084867","0"
"F00084869","0"
"F00084871","0"
"F00084874","0"
"F00084876","0"
"F00084878","0"
"F00084880","0"
"F00084888","0"
"F00084889","0"
"F00084895","0"
"F00084896","0"
"F00084900","0"
"F00084904","0"
"F00084906","0"
"F00084910","0"
"F00084913","0"
"F00084916","0"
"F00084917","0"
"F00084922","0"
"F00084923","0"
"F00084926","0"
"F00084928","0"
"F00084932","0"
"F00084934","0"
"F00084938","0"
"F00084942","0"
"F00084949","0"
"F00084952","0"
"F00084953","0"
"F00084955","0"
"F00084956","0"
"F00084958","0"
"F00084962","0"
"F00084963","0"
"F00084966","0"
"F00084967","0"
"F00084969","0"
"F00084971","0"
"F00084976","0"
"F00084981","0"
"F00084984","0"
"F00084986","0"
"F00084987","0"
"F00084990","0"
"F00084991","0"
"F00084994","0"
"F00084995","0"
"F00085000","0"
"F00085002","0"
"F00085003","0"
"F00085008","0"
"F00085011","0"
"F00085012","0"
"F00085014","0"
"F00085016","0"
"F00085018","0"
"F00085019","0"
"F00085020","0"
"F00085025","0"
"F00085028","0"
"F00085034","0"
"F00085040","0"
"F00085041","0"
"F00085045","0"
"F00085046","0"
"F00085048","0"
"F00085049","0"
"F00085050","0"
"F00085054","0"
"F00085059","0"
"F00085061","0"
"F00085062","0"
"F00085063","0"
"F00085065","0"
"F00085066","0"
"F00085067","0"
"F00085073","0"
"F00085076","0"
"F00085081","0"
"F00085082","0"
"F00085085","0"
"F00085091","0"
"F00085093","0"
"F00085098","0"
"F00085099","0"
"F00085100","0"
"F00085101","0"
"F00085105","0"
"F00085106","0"
"F00085109","0"
"F00085112","0"
"F00085113","0"
"F00085116","0"
"F00085118","0"
"F00085121","0"
"F00085124","0"
"F00085125","0"
"F00085128","0"
"F00085129","0"
"F00085140","0"
"F00085142","0"
"F00085144","0"
"F00085146","0"
"F00085147","0"
"F00085149","0"
"F00085151","0"
"F00085152","0"
"F00085161","0"
"F00085163","0"
"F00085166","0"
"F00085167","0"
"F00085168","0"
"F00085169","0"
"F00085171","0"
"F00085180","0"
"F00085183","0"
"F00085185","0"
"F00085187","0"
"F00085188","0"
"F00085189","0"
"F00085198","0"
"F00085202","0"
"F00085207","0"
"F00085215","0"
"F00085217","0"
"F00085218","0"
"F00085220","0"
"F00085221","0"
"F00085222","0"
"F00085225","0"
"F00085226","0"
"F00085228","0"
"F00085230","0"
"F00085231","0"
"F00085234","0"
"F00085235","0"
"F00085237","0"
"F00085242","0"
"F00085243","0"
"F00085248","0"
"F00085249","0"
"F00085252","0"
"F00085255","0"
"F00085256","0"
"F00085259","0"
"F00085263","0"
"F00085267","0"
"F00085269","0"
"F00085270","0"
"F00085271","0"
"F00085274","0"
"F00085276","0"
"F00085278","0"
"F00085281","0"
"F00085285","0"
"F00085289","0"
"F00085290","0"
"F00085291","0"
"F00085292","0"
"F00085294","0"
"F00085295","0"
"F00085297","0"
"F00085298","0"
"F00085299","0"
"F00085302","0"
"F00085305","0"
"F00085307","0"
"F00085309","0"
"F00085314","0"
"F00085318","0"
"F00085319","0"
"F00085320","0"
"F00085321","0"
"F00085323","0"
"F00085327","0"
"F00085335","0"
"F00085339","0"
"F00085340","0"
"F00085341","0"
"F00085342","0"
"F00085344","0"
"F00085345","0"
"F00085351","0"
"F00085352","0"
"F00085354","0"
"F00085355","0"
"F00085357","0"
"F00085359","0"
"F00085360","0"
"F00085361","0"
"F00085363","0"
"F00085368","0"
"F00085371","0"
"F00085372","0"
"F00085376","0"
"F00085379","0"
"F00085388","0"
"F00085389","0"
"F00085390","0"
"F00085391","0"
"F00085394","0"
"F00085395","0"
"F00085397","0"
"F00085398","0"
"F00085401","0"
"F00085411","0"
"F00085413","0"
"F00085415","0"
"F00085420","0"
"F00085424","0"
"F00085426","0"
"F00085428","0"
"F00085432","0"
"F00085435","0"
"F00085438","0"
"F00085442","0"
"F00085445","0"
"F00085447","0"
"F00085455","0"
"F00085456","0"
"F00085457","0"
"F00085458","0"
"F00085459","0"
"F00085466","0"
"F00085467","0"
"F00085468","0"
"F00085469","0"
"F00085473","0"
"F00085474","0"
"F00085479","0"
"F00085480","0"
"F00085486","0"
"F00085488","0"
"F00085489","0"
"F00085490","0"
"F00085492","0"
"F00085494","0"
"F00085496","0"
"F00085503","0"
"F00085504","0"
"F00085508","0"
"F00085509","0"
"F00085510","0"
"F00085511","0"
"F00085512","0"
"F00085514","0"
"F00085515","0"
"F00085516","0"
"F00085520","0"
"F00085522","0"
"F00085526","0"
"F00085527","0"
"F00085528","0"
"F00085534","0"
"F00085540","0"
"F00085541","0"
"F00085546","0"
"F00085552","0"
"F00085554","0"
"F00085555","0"
"F00085558","0"
"F00085567","0"
"F00085569","0"
"F00085570","0"
"F00085571","0"
"F00085577","0"
"F00085579","0"
"F00085582","0"
"F00085588","0"
"F00085589","0"
"F00085599","0"
"F00085602","0"
"F00085604","0"
"F00085607","0"
"F00085609","0"
"F00085610","0"
"F00085612","0"
"F00085615","0"
"F00085619","0"
"F00085620","0"
"F00085622","0"
"F00085624","0"
"F00085629","0"
"F00085630","0"
"F00085631","0"
"F00085637","0"
"F00085638","0"
"F00085640","0"
"F00085643","0"
"F00085644","0"
"F00085646","0"
"F00085647","0"
"F00085650","0"
"F00085651","0"
"F00085654","0"
"F00085655","0"
"F00085658","0"
"F00085659","0"
"F00085660","0"
"F00085661","0"
"F00085662","0"
"F00085663","0"
"F00085664","0"
"F00085667","0"
"F00085668","0"
"F00085669","0"
"F00085673","0"
"F00085676","0"
"F00085683","0"
"F00085687","0"
"F00085690","0"
"F00085692","0"
"F00085693","0"
"F00085694","0"
"F00085695","0"
"F00085696","0"
"F00085697","0"
"F00085700","0"
"F00085705","0"
"F00085710","0"
"F00085712","0"
"F00085714","0"
"F00085716","0"
"F00085722","0"
"F00085729","0"
"F00085732","0"
"F00085733","0"
"F00085734","0"
"F00085737","0"
"F00085740","0"
"F00085742","0"
"F00085743","0"
"F00085744","0"
"F00085746","0"
"F00085749","0"
"F00085750","0"
"F00085751","0"
"F00085760","0"
"F00085762","0"
"F00085764","0"
"F00085767","0"
"F00085768","0"
"F00085770","0"
"F00085771","0"
"F00085775","0"
"F00085777","0"
"F00085779","0"
"F00085782","0"
"F00085787","0"
"F00085789","0"
"F00085790","0"
"F00085792","0"
"F00085794","0"
"F00085796","0"
"F00085797","0"
"F00085798","0"
"F00085807","0"
"F00085810","0"
"F00085811","0"
"F00085814","0"
"F00085818","0"
"F00085823","0"
"F00085825","0"
"F00085827","0"
"F00085830","0"
"F00085834","0"
"F00085836","0"
"F00085838","0"
"F00085840","0"
"F00085841","0"
"F00085843","0"
"F00085845","0"
"F00085849","0"
"F00085854","0"
"F00085855","0"
"F00085860","0"
"F00085867","0"
"F00085868","0"
"F00085872","0"
"F00085873","0"
"F00085877","0"
"F00085878","0"
"F00085883","0"
"F00085885","0"
"F00085894","0"
"F00085899","0"
"F00085901","0"
"F00085903","0"
"F00085908","0"
"F00085910","0"
"F00085911","0"
"F00085914","0"
"F00085915","0"
"F00085918","0"
"F00085923","0"
"F00085924","0"
"F00085927","0"
"F00085929","0"
"F00085939","0"
"F00085942","0"
"F00085943","0"
"F00085944","0"
"F00085948","0"
"F00085954","0"
"F00085958","0"
"F00085965","0"
"F00085967","0"
"F00085969","0"
"F00085972","0"
"F00085975","0"
"F00085977","0"
"F00085978","0"
"F00085979","0"
"F00085980","0"
"F00085987","0"
"F00085989","0"
"F00085991","0"
"F00085993","0"
"F00086000","0"
"F00086001","0"
"F00086002","0"
"F00086003","0"
"F00086005","0"
"F00086009","0"
"F00086010","0"
"F00086011","0"
"F00086013","0"
"F00086014","0"
"F00086017","0"
"F00086019","0"
"F00086021","0"
"F00086023","0"
"F00086030","0"
"F00086034","0"
"F00086036","0"
"F00086037","0"
"F00086039","0"
"F00086043","0"
"F00086049","0"
"F00086051","0"
"F00086054","0"
"F00086057","0"
"F00086059","0"
"F00086061","0"
"F00086062","0"
"F00086063","0"
"F00086070","0"
"F00086073","0"
"F00086074","0"
"F00086075","0"
"F00086076","0"
"F00086078","0"
"F00086079","0"
"F00086080","0"
"F00086083","0"
"F00086086","0"
"F00086089","0"
"F00086092","0"
"F00086093","0"
"F00086094","0"
"F00086097","0"
"F00086098","0"
"F00086099","0"
"F00086103","0"
"F00086104","0"
"F00086106","0"
"F00086107","0"
"F00086112","0"
"F00086114","0"
"F00086120","0"
"F00086121","0"
"F00086125","0"
"F00086127","0"
"F00086141","0"
"F00086142","0"
"F00086144","0"
"F00086150","0"
"F00086151","0"
"F00086153","0"
"F00086154","0"
"F00086155","0"
"F00086158","0"
"F00086160","0"
"F00086161","0"
"F00086162","0"
"F00086164","0"
"F00086166","0"
"F00086167","0"
"F00086169","0"
"F00086170","0"
"F00086172","0"
"F00086177","0"
"F00086178","0"
"F00086181","0"
"F00086182","0"
"F00086183","0"
"F00086184","0"
"F00086185","0"
"F00086187","0"
"F00086188","0"
"F00086189","0"
"F00086192","0"
"F00086196","0"
"F00086199","0"
"F00086202","0"
"F00086209","0"
"F00086213","0"
"F00086221","0"
"F00086223","0"
"F00086224","0"
"F00086229","0"
"F00086231","0"
"F00086232","0"
"F00086235","0"
"F00086236","0"
"F00086237","0"
"F00086239","0"
"F00086240","0"
"F00086243","0"
"F00086248","0"
"F00086252","0"
"F00086253","0"
"F00086254","0"
"F00086255","0"
"F00086257","0"
"F00086262","0"
"F00086263","0"
"F00086264","0"
"F00086265","0"
"F00086270","0"
"F00086275","0"
"F00086276","0"
"F00086277","0"
"F00086279","0"
"F00086282","0"
"F00086284","0"
"F00086285","0"
"F00086286","0"
"F00086288","0"
"F00086292","0"
"F00086293","0"
"F00086294","0"
"F00086295","0"
"F00086296","0"
"F00086302","0"
"F00086309","0"
"F00086310","0"
"F00086312","0"
"F00086314","0"
"F00086317","0"
"F00086320","0"
"F00086322","0"
"F00086325","0"
"F00086327","0"
"F00086329","0"
"F00086330","0"
"F00086332","0"
"F00086337","0"
"F00086338","0"
"F00086343","0"
"F00086344","0"
"F00086347","0"
"F00086348","0"
"F00086351","0"
"F00086354","0"
"F00086365","0"
"F00086369","0"
"F00086371","0"
"F00086372","0"
"F00086374","0"
"F00086375","0"
"F00086376","0"
"F00086378","0"
"F00086383","0"
"F00086385","0"
"F00086386","0"
"F00086387","0"
"F00086389","0"
"F00086393","0"
"F00086394","0"
"F00086396","0"
"F00086401","0"
"F00086404","0"
"F00086405","0"
"F00086406","0"
